,$Z_{A'}$,$X_1$,$X_2$,"$X_1, X_2$","$X_1, Z_A$","$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_A$","$X_1, X_2,$
$Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
0,0.005420397827239132,0.007200840759645555,0.010025918804629441,0.00397927040375512,0.011129229549320385,0.005723871977118211,0.006182376814261481,0.006052234175445204,0.010274275005842437,0.004076455843227578,0.012333867365755147,0.0155435501511203
1,0.0033625279117996953,0.003975626674993293,0.0021883752703582005,0.005365765710379389,0.10095193813140346,0.0028285072434406366,0.2499937913272472,0.0023540100378989237,0.24683883571209142,0.003379061640492953,0.2542420856958483,0.008187060058035378
2,0.004536735817787019,0.0020240391961676707,0.0017620364275821032,0.0018420571260620022,0.031217259481793214,0.002476950533090161,0.07366945584974438,0.0026664161313423307,0.060642168535633534,0.002068181071385844,0.06077254471925597,0.004077844580557155
3,0.004316498324816731,0.003816103355614331,0.008413906215543054,0.006649416878510284,0.0047905716319722735,0.0045759274368908365,0.02379020844605728,0.0022938248348287615,0.03532536869619607,0.004428477140178799,0.043035958906411764,0.00965863932649036
4,0.0026008084900861483,0.002289593166219017,0.007870029626502628,0.0031615614837461337,1.083071618428166,0.0021378531436577752,1.1854988625766913,0.006563024855040567,1.074668793711011,0.002016997222486161,1.0257059218659936,0.010411190728922826
5,0.0030279976615110726,0.004503151385924387,0.005222164292303599,0.005939455915463299,0.03713224068463239,0.004131426577565378,0.08816025984622788,0.0035028176682803114,0.08566662950525616,0.0028036931617263505,0.05421357813316874,0.0045679987013169665
6,0.004001898422588912,0.003953333915309276,0.003531398803484187,0.003910318282398073,0.01841134168303915,0.005100284292634427,0.01469969856543285,0.004859693732894854,0.015144374780652115,0.005531621724593538,0.010031666350340807,0.011916630529419159
7,0.010692616539375699,0.004107597946210184,0.0028436433319667387,0.004943910042166877,0.00853875063792886,0.0044876620057729966,0.015314193030561807,0.0021917480029669534,0.009609431325166895,0.0059420717660252365,0.011505059990679634,0.011633963280750947
8,0.0037077983295796813,0.004155020655577157,0.007800158715082439,0.0050458594666134005,0.008989904559656203,0.0025478799104128314,0.010231525203489245,0.006949741082000305,0.010235033578008146,0.002190688299118726,0.011565261070104693,0.011748415672041546
9,0.016041319089987294,0.011859062265955789,0.005710912367816956,0.004407364074595854,0.006730235187414113,0.012468024232086705,0.015563136496896224,0.010894285426485517,0.008038175558560123,0.00919945628587282,0.009154594222722245,0.03271911379858228
10,0.004153112590243424,0.0020588580917277888,0.003031733526349001,0.0019795312860519942,0.14990068061937745,0.002909758669314755,0.13631703342650603,0.0020577798871341813,0.11454412352002086,0.0032416745888586007,0.09226076908400449,0.0041666697315330126
11,0.0030389806812030074,0.004109009725748347,0.00831535223403801,0.005727470776353716,0.02027607490775951,0.0033290969988453156,0.03791215490310407,0.0055026321150082325,0.015752786093215843,0.0032340187066979276,0.017496867839122743,0.005993690149481701
12,0.004031789879320957,0.0024654663137537725,0.004208150841705116,0.007143570193379745,0.0703545827462424,0.00302537406354908,0.058005622295451253,0.004765523613273537,0.046188173135707444,0.005266764621866926,0.03967007737468897,0.0036140712793981677
13,0.015599859449252573,0.019972421010931107,0.01376631392083194,0.0063777023051097,0.37621386221126585,0.015432632608759711,0.3609528668638995,0.012350214215795408,0.2997148194180914,0.005777415679645959,0.3251428804609513,0.004414269178173669
14,0.0034757319050990887,0.007195802445125743,0.0029875334797355713,0.004951791211238898,0.1856980782927029,0.009240320181317152,0.5816623833391459,0.0016717695898806895,0.5730510275712124,0.0049133134632439734,0.5315412764726544,0.017205467950508258
15,0.012262463694966641,0.00413053162409982,0.00371894186681887,0.0050141474373406325,0.3844320588109187,0.008239410909197442,0.33652828853038086,0.0037550909748214067,0.3883006386657213,0.0060526773986313565,0.3912450219807404,0.0068040241430429305
16,0.009021933393889459,0.004233090774637738,0.0026687875659421323,0.005755336208608242,0.16690449489146708,0.0076086557263606025,0.10319758992750883,0.00751596520585629,0.07402313192665932,0.004294443533470194,0.09085714528018674,0.006199609631864611
17,0.004491473740737106,0.002082120277539179,0.0019327860414213305,0.0031639063756410124,0.7184884018835147,0.003324029310367571,0.7235879525361923,0.003904486510341698,0.6792061287154767,0.0032937962560009026,0.6592769926900615,0.005784679827231187
